customer_id_legacy,transaction_id,TransactionAmount,purchase_date,product_category,customer_rating,customer_id_new,social_media_platform,engagement_score,purchase_interest_score,review_sentiment,CustomerEngagementScore,TransactionAmount_MA,Year,Month,MonthlyTotalSpent,negative,neutral,positive
146,1144_synthetic,6.154180517733414,2024-05-23,Sports,4.1,A196,Instagram,85.0,3.9,Negative,0.7222946544980445,0.971388488160855,2024,5,0.42796327784012117,1.0,0.0,0.0
146,1144_synthetic,6.154180517733414,2024-05-23,Sports,4.1,A106,Facebook,99.0,4.2,Negative,1.0,0.9704217722242556,2024,5,0.42796327784012117,1.0,0.0,0.0
146,1144_synthetic,6.154180517733414,2024-05-23,Sports,4.1,A113,Facebook,98.0,2.7,Neutral,0.9608865710560625,0.9694550562876572,2024,5,0.42796327784012117,0.0,1.0,0.0
146,1144_synthetic,6.154180517733414,2024-05-23,Sports,4.1,A113,Instagram,50.0,1.0,Positive,0.0,0.9694550562876572,2024,5,0.42796327784012117,0.0,0.0,1.0
114,1090_synthetic,5.112493292734322,2024-03-30,Clothing,4.4,A171,Unknown,0.0,0.0,,,0.6267884409497921,2024,3,0.07257503240840314,0.0,0.0,0.0
187,1112_synthetic,5.458780206583738,2024-04-21,Sports,3.7,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.8094215671377456,2024,4,0.3444285649007214,0.0,1.0,0.0
187,1112_synthetic,5.458780206583738,2024-04-21,Sports,3.7,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.7234608520404651,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1112_synthetic,5.458780206583738,2024-04-21,Sports,3.7,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.6375001369431845,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1112_synthetic,5.458780206583738,2024-04-21,Sports,3.7,A171,Unknown,0.0,0.0,,,0.6375001369431845,2024,4,0.3444285649007214,0.0,0.0,0.0
183,1060_synthetic,5.509242446753604,2024-02-29,Electronics,4.8,A183,TikTok,90.0,4.1,Positive,0.8226857887874838,0.6582555331867237,2024,2,0.15476053230787706,0.0,0.0,1.0
183,1060_synthetic,5.509242446753604,2024-02-29,Electronics,4.8,A183,TikTok,72.0,5.0,Positive,0.48239895697522817,0.6599221127255692,2024,2,0.15476053230787706,0.0,0.0,1.0
183,1060_synthetic,5.509242446753604,2024-02-29,Electronics,4.8,A111,Instagram,98.0,4.1,Negative,0.9791395045632333,0.6615886922644143,2024,2,0.15476053230787706,1.0,0.0,0.0
100,1113_synthetic,5.160591094218548,2024-04-22,Clothing,4.0,,Unknown,0.0,0.0,,,0.74991905257985,2024,4,0.08364431989401847,0.0,0.0,0.0
192,1002_synthetic,5.823884663274898,2024-01-02,Electronics,4.2,A156,Instagram,52.0,4.9,Positive,0.08996088657105605,0.8069042959483834,2024,1,0.2667561983521692,0.0,0.0,1.0
192,1002_synthetic,5.823884663274898,2024-01-02,Electronics,4.2,A108,Unknown,0.0,0.0,,,0.8093449876884731,2024,1,0.2667561983521692,0.0,0.0,0.0
192,1002_synthetic,5.823884663274898,2024-01-02,Electronics,4.2,A110,Unknown,0.0,0.0,,,0.8117856794285618,2024,1,0.2667561983521692,0.0,0.0,0.0
192,1002_synthetic,5.823884663274898,2024-01-02,Electronics,4.2,A140,LinkedIn,86.0,3.1,Negative,0.7314211212516298,0.8117856794285618,2024,1,0.2667561983521692,1.0,0.0,0.0
111,1129_synthetic,5.924195844559764,2024-05-08,Clothing,3.8,A137,LinkedIn,93.0,3.5,Neutral,0.8735332464146023,0.8583925995830186,2024,5,0.2720741877177678,0.0,1.0,0.0
111,1129_synthetic,5.924195844559764,2024-05-08,Clothing,3.8,A137,TikTok,99.0,3.1,Positive,0.985658409387223,0.8590313132141363,2024,5,0.2720741877177678,0.0,0.0,1.0
111,1129_synthetic,5.924195844559764,2024-05-08,Clothing,3.8,A179,Twitter,50.0,3.0,Negative,0.026075619295958252,0.8596700268452531,2024,5,0.2720741877177678,1.0,0.0,0.0
120,1048_synthetic,5.615070997630915,2024-02-17,Groceries,1.3,A159,Unknown,0.0,0.0,,,0.5283215460791295,2024,2,0.08091338320465691,0.0,0.0,0.0
190,1140_synthetic,6.008062000470554,2024-05-19,Sports,4.9,A133,Twitter,72.0,1.9,Positive,0.44198174706649274,0.8979357574407096,2024,5,0.27547839699888993,0.0,0.0,1.0
190,1140_synthetic,6.008062000470554,2024-05-19,Sports,4.9,A133,Twitter,71.0,4.8,Negative,0.4602346805736638,0.8988199834317898,2024,5,0.27547839699888993,1.0,0.0,0.0
190,1140_synthetic,6.008062000470554,2024-05-19,Sports,4.9,A133,Instagram,52.0,2.7,Positive,0.06127770534550214,0.8997042094228695,2024,5,0.27547839699888993,0.0,0.0,1.0
190,1140_synthetic,6.008062000470554,2024-05-19,Sports,4.9,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.8997042094228695,2024,5,0.27547839699888993,0.0,1.0,0.0
114,1037_synthetic,5.228470497690578,2024-02-06,Clothing,2.7,A171,Unknown,0.0,0.0,,,0.4889548487691413,2024,2,0.04367706377996016,0.0,0.0,0.0
174,1009_synthetic,5.436995288247082,2024-01-09,Electronics,3.8,A148,Facebook,75.0,1.7,Neutral,0.49804432855280323,0.621863678973698,2024,1,0.40591998596031253,0.0,1.0,0.0
174,1009_synthetic,5.436995288247082,2024-01-09,Electronics,3.8,A161,Unknown,0.0,0.0,,,0.6244823051588577,2024,1,0.40591998596031253,0.0,0.0,0.0
174,1009_synthetic,5.436995288247082,2024-01-09,Electronics,3.8,A103,Instagram,77.0,2.3,Positive,0.544980443285528,0.627100931344017,2024,1,0.40591998596031253,0.0,0.0,1.0
174,1009_synthetic,5.436995288247082,2024-01-09,Electronics,3.8,A103,Facebook,58.0,3.6,Positive,0.1903520208604953,0.627100931344017,2024,1,0.40591998596031253,0.0,0.0,1.0
174,1009_synthetic,5.436995288247082,2024-01-09,Electronics,3.8,A103,Instagram,58.0,2.7,Negative,0.17861799217731422,0.627100931344017,2024,1,0.40591998596031253,1.0,0.0,0.0
152,1099_synthetic,6.10143661068949,2024-04-08,Clothing,4.6,A152,Facebook,95.0,4.1,Positive,0.9204693611473272,0.9430939158695804,2024,4,0.42484970308017167,0.0,0.0,1.0
152,1099_synthetic,6.10143661068949,2024-04-08,Clothing,4.6,A152,Instagram,81.0,4.2,Positive,0.6479791395045634,0.9436856224212731,2024,4,0.42484970308017167,0.0,0.0,1.0
152,1099_synthetic,6.10143661068949,2024-04-08,Clothing,4.6,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.9442773289729653,2024,4,0.42484970308017167,0.0,1.0,0.0
100,1147_synthetic,5.981889245061036,2024-05-26,Books,4.6,,Unknown,0.0,0.0,,,0.7522877725261945,2024,5,0.09788612388171783,0.0,0.0,0.0
120,1048_synthetic,5.639263541952791,2024-02-17,Groceries,1.3,A159,Unknown,0.0,0.0,,,0.528362292774788,2024,2,0.08091338320465691,0.0,0.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A134,Unknown,0.0,0.0,,,0.7719421337921561,2024,5,0.7583951803632779,0.0,0.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A189,LinkedIn,78.0,2.7,Negative,0.5697522816166883,0.7731344278662067,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A189,TikTok,99.0,4.1,Neutral,0.9986962190352021,0.7743267219402568,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A189,Facebook,94.0,3.8,Negative,0.8970013037809649,0.7743267219402568,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7743267219402568,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.745413252927523,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7743267219402568,2024,5,0.7583951803632779,0.0,1.0,0.0
104,1148_synthetic,6.011716502205063,2024-05-27,Clothing,1.4,A192,Instagram,60.0,4.3,Positive,0.23859191655801826,0.9031201621036802,2024,5,0.09605115331362007,0.0,0.0,1.0
159,1054_synthetic,6.196880340344584,2024-02-23,Books,2.6,A170,Unknown,0.0,0.0,,,0.9923381535252904,2024,2,0.4250594854377082,0.0,0.0,0.0
159,1054_synthetic,6.196880340344584,2024-02-23,Books,2.6,A176,Facebook,70.0,3.3,Negative,0.42112125162972636,0.9910881564082841,2024,2,0.4250594854377082,1.0,0.0,0.0
159,1054_synthetic,6.196880340344584,2024-02-23,Books,2.6,A188,TikTok,50.0,3.6,Positive,0.03389830508474578,0.9898381592912786,2024,2,0.4250594854377082,0.0,0.0,1.0
134,1120_synthetic,5.002104812856736,2024-04-29,Groceries,2.8,A120,Facebook,83.0,1.4,Positive,0.6505867014341592,0.5848922535752887,2024,4,0.20798229492409803,0.0,0.0,1.0
134,1120_synthetic,5.002104812856736,2024-04-29,Groceries,2.8,A120,Instagram,56.0,3.0,Positive,0.14341590612777078,0.5021973631760117,2024,4,0.20798229492409803,0.0,0.0,1.0
134,1120_synthetic,5.002104812856736,2024-04-29,Groceries,2.8,A120,Instagram,92.0,3.6,Positive,0.8552803129074315,0.4195024727767338,2024,4,0.20798229492409803,0.0,0.0,1.0
162,1116_synthetic,5.851065436897875,2024-04-25,Books,1.4,A126,TikTok,75.0,3.1,Neutral,0.5162972620599741,0.8214918264389164,2024,4,0.2681760442483837,0.0,1.0,0.0
162,1116_synthetic,5.851065436897875,2024-04-25,Books,1.4,A126,Facebook,98.0,4.3,Negative,0.9817470664928291,0.8231262331455458,2024,4,0.2681760442483837,1.0,0.0,0.0
162,1116_synthetic,5.851065436897875,2024-04-25,Books,1.4,A110,Unknown,0.0,0.0,,,0.8247606398521756,2024,4,0.2681760442483837,0.0,0.0,0.0
162,1116_synthetic,5.851065436897875,2024-04-25,Books,1.4,A110,Unknown,0.0,0.0,,,0.8247606398521756,2024,4,0.2681760442483837,0.0,0.0,0.0
153,1075_synthetic,5.441543780536086,2024-03-15,Groceries,3.8,,Unknown,0.0,0.0,,,0.6269164597431343,2024,3,0.0681531242328365,0.0,0.0,0.0
100,1113_synthetic,5.1648825716307005,2024-04-22,Clothing,4.0,,Unknown,0.0,0.0,,,0.6265244493151467,2024,4,0.08364431989401847,0.0,0.0,0.0
140,1104_synthetic,5.600811127639894,2024-04-13,Groceries,2.3,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.6523469030488793,2024,4,0.08030067006953162,0.0,1.0,0.0
173,1084_synthetic,5.09503388073208,2024-03-24,Electronics,5.0,A194,LinkedIn,89.0,4.0,Negative,0.8018252933507172,0.4612770401113777,2024,3,0.052430556839502526,1.0,0.0,0.0
187,1112_synthetic,5.467964846378978,2024-04-21,Sports,3.7,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.63896159078186,2024,4,0.3444285649007214,0.0,1.0,0.0
187,1112_synthetic,5.467964846378978,2024-04-21,Sports,3.7,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.6404230446205346,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1112_synthetic,5.467964846378978,2024-04-21,Sports,3.7,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.64188449845921,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1112_synthetic,5.467964846378978,2024-04-21,Sports,3.7,A171,Unknown,0.0,0.0,,,0.64188449845921,2024,4,0.3444285649007214,0.0,0.0,0.0
152,1099_synthetic,6.104516998578663,2024-04-08,Clothing,4.6,A152,Facebook,95.0,4.1,Positive,0.9204693611473272,0.944767478266308,2024,4,0.42484970308017167,0.0,0.0,1.0
152,1099_synthetic,6.104516998578663,2024-04-08,Clothing,4.6,A152,Instagram,81.0,4.2,Positive,0.6479791395045634,0.9452576275596507,2024,4,0.42484970308017167,0.0,0.0,1.0
152,1099_synthetic,6.104516998578663,2024-04-08,Clothing,4.6,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.9457477768529925,2024,4,0.42484970308017167,0.0,1.0,0.0
186,1093_synthetic,5.587611048384165,2024-04-02,Clothing,4.0,A160,TikTok,56.0,2.6,Positive,0.13820078226857901,0.7043975895280696,2024,4,0.2233923695529699,0.0,0.0,1.0
186,1093_synthetic,5.587611048384165,2024-04-02,Clothing,4.0,A160,LinkedIn,73.0,2.0,Neutral,0.46284224250325934,0.7016980813573719,2024,4,0.2233923695529699,0.0,1.0,0.0
186,1093_synthetic,5.587611048384165,2024-04-02,Clothing,4.0,A160,Instagram,89.0,2.9,Neutral,0.7874837027379399,0.6989985731866741,2024,4,0.2233923695529699,0.0,1.0,0.0
102,1146_synthetic,4.473740163085494,2024-05-25,Sports,2.7,,Unknown,0.0,0.0,,,0.6364345575844967,2024,5,0.027577842869536663,0.0,0.0,0.0
171,1128_synthetic,5.476433970765016,2024-05-07,Clothing,1.3,,Unknown,0.0,0.0,,,0.6484933179746588,2024,5,0.08924147084043868,0.0,0.0,0.0
170,1110_synthetic,6.17535838214298,2024-04-19,Electronics,3.0,A181,Twitter,66.0,2.1,Positive,0.32724902216427665,0.8874145044995925,2024,4,0.01664502820493853,0.0,0.0,1.0
143,1082_synthetic,6.065012336362648,2024-03-22,Groceries,4.0,,Unknown,0.0,0.0,,,0.9298426750947724,2024,3,0.06122367971753313,0.0,0.0,0.0
159,1054_synthetic,6.190161061958823,2024-02-23,Books,2.6,A170,Unknown,0.0,0.0,,,0.9887689921373211,2024,2,0.4250594854377082,0.0,0.0,0.0
159,1054_synthetic,6.190161061958823,2024-02-23,Books,2.6,A176,Facebook,70.0,3.3,Negative,0.42112125162972636,0.9876998249833644,2024,2,0.4250594854377082,1.0,0.0,0.0
159,1054_synthetic,6.190161061958823,2024-02-23,Books,2.6,A188,TikTok,50.0,3.6,Positive,0.03389830508474578,0.9866306578294073,2024,2,0.4250594854377082,0.0,0.0,1.0
177,1068_synthetic,5.400333093581629,2024-03-08,Groceries,1.3,A183,TikTok,90.0,4.1,Positive,0.8226857887874838,0.5389045891148276,2024,3,0.11963444948321549,0.0,0.0,1.0
177,1068_synthetic,5.400333093581629,2024-03-08,Groceries,1.3,A183,TikTok,72.0,5.0,Positive,0.48239895697522817,0.5742522638045351,2024,3,0.11963444948321549,0.0,0.0,1.0
177,1068_synthetic,5.400333093581629,2024-03-08,Groceries,1.3,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.6095999384942421,2024,3,0.11963444948321549,0.0,1.0,0.0
177,1068_synthetic,5.400333093581629,2024-03-08,Groceries,1.3,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.6095999384942421,2024,3,0.11963444948321549,0.0,0.0,1.0
141,1033_synthetic,5.384194836166008,2024-02-02,Groceries,1.4,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.6021957649649776,2024,2,0.2892558173023522,0.0,1.0,0.0
141,1033_synthetic,5.384194836166008,2024-02-02,Groceries,1.4,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.6020459883835132,2024,2,0.2892558173023522,0.0,0.0,1.0
141,1033_synthetic,5.384194836166008,2024-02-02,Groceries,1.4,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.6018962118020497,2024,2,0.2892558173023522,0.0,0.0,1.0
141,1033_synthetic,5.384194836166008,2024-02-02,Groceries,1.4,A159,Unknown,0.0,0.0,,,0.6018962118020497,2024,2,0.2892558173023522,0.0,0.0,0.0
164,1142_synthetic,5.89150908710438,2024-05-21,Sports,2.5,A119,Unknown,0.0,0.0,,,0.8127460694644415,2024,5,0.050127472859527684,0.0,0.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.7833951301357667,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.6653990832098144,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.5474030362838622,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.5474030362838622,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5474030362838622,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.270039060780261,2024-01-21,Groceries,3.4,A161,Unknown,0.0,0.0,,,0.5474030362838622,2024,1,0.6926011020003973,0.0,0.0,0.0
120,1048_synthetic,5.638820463973507,2024-02-17,Groceries,1.3,A159,Unknown,0.0,0.0,,,0.7197353015151569,2024,2,0.08091338320465691,0.0,0.0,0.0
104,1148_synthetic,5.996111068796024,2024-05-27,Clothing,1.4,A192,Instagram,60.0,4.3,Positive,0.23859191655801826,0.9010577223091145,2024,5,0.09605115331362007,0.0,0.0,1.0
171,1128_synthetic,5.466631689904388,2024-05-07,Clothing,1.3,,Unknown,0.0,0.0,,,0.6453545929978697,2024,5,0.08924147084043868,0.0,0.0,0.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.9528959500525143,2024,5,0.281399170110089,0.0,1.0,0.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.9552699025859379,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.9576438551193607,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.9576438551193607,2024,5,0.281399170110089,0.0,1.0,0.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.9576438551193607,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136_synthetic,6.129437661131968,2024-05-15,Electronics,2.5,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.9576438551193607,2024,5,0.281399170110089,0.0,0.0,1.0
187,1135_synthetic,6.161153426657388,2024-05-14,Books,4.9,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.7521842090802782,2024,5,0.2825779696753412,0.0,1.0,0.0
187,1135_synthetic,6.161153426657388,2024-05-14,Books,4.9,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.8624839197013454,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135_synthetic,6.161153426657388,2024-05-14,Books,4.9,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.9727836303224136,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135_synthetic,6.161153426657388,2024-05-14,Books,4.9,A171,Unknown,0.0,0.0,,,0.9727836303224136,2024,5,0.2825779696753412,0.0,0.0,0.0
177,1145_synthetic,5.196832516814277,2024-05-24,Groceries,3.2,A183,TikTok,90.0,4.1,Positive,0.8226857887874838,0.5772190606678298,2024,5,0.1963433159652446,0.0,0.0,1.0
177,1145_synthetic,5.196832516814277,2024-05-24,Groceries,3.2,A183,TikTok,72.0,5.0,Positive,0.48239895697522817,0.5448381828414179,2024,5,0.1963433159652446,0.0,0.0,1.0
177,1145_synthetic,5.196832516814277,2024-05-24,Groceries,3.2,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.5124573050150056,2024,5,0.1963433159652446,0.0,1.0,0.0
177,1145_synthetic,5.196832516814277,2024-05-24,Groceries,3.2,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.5124573050150056,2024,5,0.1963433159652446,0.0,0.0,1.0
171,1128_synthetic,5.471797730551561,2024-05-07,Clothing,1.3,,Unknown,0.0,0.0,,,0.6436298549828678,2024,5,0.08924147084043868,0.0,0.0,0.0
141,1033_synthetic,5.386921381566521,2024-02-02,Groceries,1.4,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.6023300579115034,2024,2,0.2892558173023522,0.0,1.0,0.0
141,1033_synthetic,5.386921381566521,2024-02-02,Groceries,1.4,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.6027639040209576,2024,2,0.2892558173023522,0.0,0.0,1.0
141,1033_synthetic,5.386921381566521,2024-02-02,Groceries,1.4,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.6031977501304113,2024,2,0.2892558173023522,0.0,0.0,1.0
141,1033_synthetic,5.386921381566521,2024-02-02,Groceries,1.4,A159,Unknown,0.0,0.0,,,0.6031977501304113,2024,2,0.2892558173023522,0.0,0.0,0.0
187,1115_synthetic,5.723616111398261,2024-04-24,Sports,4.2,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.9031629807156096,2024,4,0.3444285649007214,0.0,1.0,0.0
187,1115_synthetic,5.723616111398261,2024-04-24,Sports,4.2,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.8335423311088066,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1115_synthetic,5.723616111398261,2024-04-24,Sports,4.2,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.7639216815020036,2024,4,0.3444285649007214,0.0,0.0,1.0
187,1115_synthetic,5.723616111398261,2024-04-24,Sports,4.2,A171,Unknown,0.0,0.0,,,0.7639216815020036,2024,4,0.3444285649007214,0.0,0.0,0.0
107,1119_synthetic,6.057763345677153,2024-04-28,Sports,3.2,,Unknown,0.0,0.0,,,0.8487185763206702,2024,4,0.06420087950402276,0.0,0.0,0.0
163,1022_synthetic,5.402667506288715,2024-01-22,Groceries,2.7,A180,Facebook,57.0,3.8,Negative,0.17340286831812268,0.8609668345430848,2024,1,0.16244421819599275,1.0,0.0,0.0
163,1022_synthetic,5.402667506288715,2024-01-22,Groceries,2.7,A180,LinkedIn,98.0,2.1,Negative,0.9530638852672751,0.7358405618387436,2024,1,0.16244421819599275,1.0,0.0,0.0
163,1022_synthetic,5.402667506288715,2024-01-22,Groceries,2.7,A131,LinkedIn,87.0,3.0,Positive,0.7496740547588007,0.6107142891344024,2024,1,0.16244421819599275,0.0,0.0,1.0
163,1022_synthetic,5.402667506288715,2024-01-22,Groceries,2.7,A101,Twitter,68.0,1.0,Neutral,0.3520208604954368,0.6107142891344024,2024,1,0.16244421819599275,0.0,1.0,0.0
161,1038_synthetic,5.807842963408661,2024-02-07,Clothing,2.6,A118,Facebook,76.0,3.9,Negative,0.5462842242503262,0.5739567877399607,2024,2,0.1161463522252217,1.0,0.0,0.0
188,1109_synthetic,5.923464311464604,2024-04-18,Clothing,2.8,A192,Instagram,60.0,4.3,Positive,0.23859191655801826,0.7994301910766013,2024,4,0.04805963279257296,0.0,0.0,1.0
117,1051_synthetic,6.059324725447926,2024-02-20,Sports,3.3,,Unknown,0.0,0.0,,,0.9269277788792198,2024,2,0.06393670503395026,0.0,0.0,0.0
186,1008_synthetic,6.06147149257304,2024-01-08,Clothing,4.3,A160,TikTok,56.0,2.6,Positive,0.13820078226857901,0.7743989351600513,2024,1,0.20691758316581815,0.0,0.0,1.0
186,1008_synthetic,6.06147149257304,2024-01-08,Clothing,4.3,A160,LinkedIn,73.0,2.0,Neutral,0.46284224250325934,0.849799297133428,2024,1,0.20691758316581815,0.0,1.0,0.0
186,1008_synthetic,6.06147149257304,2024-01-08,Clothing,4.3,A160,Instagram,89.0,2.9,Neutral,0.7874837027379399,0.9251996591068057,2024,1,0.20691758316581815,0.0,1.0,0.0
157,1027_synthetic,5.930564661528249,2024-01-27,Groceries,1.5,A168,LinkedIn,60.0,4.4,Positive,0.23989569752281625,0.8657603363883823,2024,1,0.2724865775301342,0.0,0.0,1.0
157,1027_synthetic,5.930564661528249,2024-01-27,Groceries,1.5,A143,Instagram,68.0,1.2,Negative,0.35462842242503256,0.8642352845627008,2024,1,0.2724865775301342,1.0,0.0,0.0
157,1027_synthetic,5.930564661528249,2024-01-27,Groceries,1.5,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.8627102327370193,2024,1,0.2724865775301342,0.0,1.0,0.0
157,1027_synthetic,5.930564661528249,2024-01-27,Groceries,1.5,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.8627102327370193,2024,1,0.2724865775301342,0.0,0.0,1.0
157,1027_synthetic,5.943156473026027,2024-01-27,Groceries,1.5,A168,LinkedIn,60.0,4.4,Positive,0.23989569752281625,0.864713833494323,2024,1,0.2724865775301342,0.0,0.0,1.0
157,1027_synthetic,5.943156473026027,2024-01-27,Groceries,1.5,A143,Instagram,68.0,1.2,Negative,0.35462842242503256,0.8667174342516262,2024,1,0.2724865775301342,1.0,0.0,0.0
157,1027_synthetic,5.943156473026027,2024-01-27,Groceries,1.5,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.8687210350089298,2024,1,0.2724865775301342,0.0,1.0,0.0
157,1027_synthetic,5.943156473026027,2024-01-27,Groceries,1.5,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.8687210350089298,2024,1,0.2724865775301342,0.0,0.0,1.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5460860776326593,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.5447691189814567,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.5434521603302547,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.5434521603302547,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5434521603302547,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26176251415496,2024-01-21,Groceries,3.4,A161,Unknown,0.0,0.0,,,0.5434521603302547,2024,1,0.6926011020003973,0.0,0.0,0.0
148,1030_synthetic,4.91162606242043,2024-01-30,Sports,4.4,,Unknown,0.0,0.0,,,0.3769510989837648,2024,1,0.03099812776865079,0.0,0.0,0.0
179,1097_synthetic,5.613947515911108,2024-04-06,Groceries,4.3,A111,Instagram,98.0,4.1,Negative,0.9791395045632333,0.706759487129069,2024,4,0.09158019469167936,1.0,0.0,0.0
179,1097_synthetic,5.613947515911108,2024-04-06,Groceries,4.3,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.7091649922242897,2024,4,0.09158019469167936,0.0,1.0,0.0
179,1097_synthetic,5.613947515911108,2024-04-06,Groceries,4.3,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.7115704973195109,2024,4,0.09158019469167936,0.0,0.0,1.0
121,1028_synthetic,5.473395748833398,2024-01-28,Electronics,1.2,A185,TikTok,90.0,3.4,Neutral,0.8135593220338985,0.6466940952528608,2024,1,1.0,0.0,1.0,0.0
121,1028_synthetic,5.473395748833398,2024-01-28,Electronics,1.2,A185,Facebook,78.0,2.4,Positive,0.5658409387222946,0.6455855392917371,2024,1,1.0,0.0,0.0,1.0
